,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Kids,Expenses,TotalAcceptedCmp,NumTotalPurchases
584,5756,1983,Graduation,relationship,39453.0,1,0,03-04-2014,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,1,55,0,7
585,8036,1971,2n Cycle,relationship,26850.0,1,1,18-04-2014,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,2,63,0,11
586,9058,1955,Graduation,Single,79800.0,0,0,23-09-2012,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,1,0,1867,4,22
587,5057,1961,Master,relationship,61794.0,0,1,14-09-2013,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,1,611,0,20
588,254,1955,Graduation,relationship,53863.0,0,1,17-05-2014,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0,1,473,1,18
589,4179,1959,Graduation,relationship,24221.0,0,0,20-08-2013,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,0,55,0,6
590,3710,1984,PhD,Single,39684.0,1,0,12-10-2012,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,1,81,1,7
591,7627,1975,Master,relationship,92163.0,0,0,12-12-2012,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,1,0,2086,3,21
592,4501,1965,Master,Single,69882.0,0,0,10-11-2013,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,0,1478,0,20
593,6424,1977,Graduation,relationship,33178.0,1,0,30-01-2014,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,1,49,0,5
594,3075,1972,PhD,relationship,59973.0,0,0,11-09-2013,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0,0,382,0,15
595,4992,1975,Master,relationship,17459.0,1,0,19-09-2013,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1,1,69,1,9
596,5252,1969,Graduation,Single,23910.0,1,0,26-10-2012,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,1,67,0,6
597,7444,1969,Master,relationship,42169.0,1,1,19-10-2013,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0,2,30,0,6
598,6919,1978,2n Cycle,relationship,26224.0,1,0,04-06-2013,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,1,63,0,9
599,3537,1981,Graduation,relationship,31089.0,1,0,17-08-2012,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,1,79,0,10
600,10277,1961,Graduation,Single,30081.0,0,1,21-02-2013,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,1,42,0,5
601,2453,1960,Graduation,relationship,62807.0,0,1,31-08-2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,1,819,0,23
602,7972,1955,Graduation,Single,72906.0,0,0,17-09-2013,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,0,1151,0,17
603,895,1948,PhD,relationship,61467.0,0,2,09-12-2012,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,2,594,0,20
604,1177,1966,Master,relationship,49618.0,1,1,26-01-2013,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,2,129,0,11
605,7141,1986,Master,Single,21888.0,1,0,29-12-2012,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,1,213,1,12
606,7232,1973,Graduation,Single,42429.0,0,1,11-02-2014,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,1,67,0,7
607,8477,1956,Graduation,Single,26150.0,2,1,11-03-2013,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,3,28,0,5
608,2457,1975,Basic,relationship,30801.0,0,1,26-10-2012,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,1,45,0,6
609,988,1965,Graduation,relationship,81168.0,0,0,07-05-2014,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,0,1193,1,18
610,7930,1969,Master,Single,26877.0,0,0,19-08-2013,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,0,268,0,12
611,4587,1944,Master,Single,45006.0,0,0,18-07-2013,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,0,266,0,12
612,6682,1973,Basic,relationship,18978.0,1,0,11-12-2012,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,1,37,0,5
613,6222,1967,Graduation,relationship,22574.0,2,1,28-10-2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,3,37,0,7
614,10299,1969,PhD,Single,48240.0,0,0,09-11-2012,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1,0,882,1,25
615,3083,1974,Graduation,relationship,45837.0,1,1,26-07-2013,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,2,373,0,18
616,8953,1965,Master,Single,35791.0,2,1,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,3,35,0,6
617,1503,1976,PhD,relationship,162397.0,1,1,03-06-2013,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2,107,0,1
618,8650,1978,Graduation,Single,54162.0,1,1,18-03-2013,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,2,42,0,5
619,10862,1960,Master,relationship,30522.0,0,1,17-08-2012,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,1,326,0,17
620,2782,1961,PhD,relationship,54456.0,0,1,11-07-2013,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,1,404,0,17
621,6941,1971,Graduation,Single,31632.0,0,0,14-07-2013,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,0,95,0,6
622,10972,1949,Graduation,Single,72298.0,0,0,10-03-2014,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,0,939,2,14
623,10708,1978,2n Cycle,Single,36975.0,1,0,28-12-2013,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,1,33,0,5
624,6583,1955,2n Cycle,relationship,72635.0,0,0,03-06-2013,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,0,981,1,21
625,3641,1976,Graduation,relationship,13624.0,1,0,20-01-2013,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,1,36,0,7
626,10156,1975,Graduation,Single,84196.0,0,1,03-06-2013,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,1,1237,0,20
627,4299,1960,Graduation,relationship,70971.0,0,1,21-09-2012,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1,1,1825,1,34
628,3469,1977,PhD,Single,34487.0,1,1,06-09-2012,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,2,103,0,9
629,5063,1977,Graduation,Single,28769.0,1,0,18-12-2012,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,1,191,0,12
630,10727,1970,PhD,relationship,69084.0,1,0,19-11-2013,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,1,1586,0,25
631,9624,1958,PhD,relationship,65488.0,0,0,13-06-2014,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,0,963,0,14
632,5156,1970,2n Cycle,relationship,62466.0,0,1,15-01-2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,1,889,0,26
633,4376,1960,2n Cycle,Single,32218.0,0,0,15-02-2014,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1,0,93,2,7
634,8923,1973,Graduation,Single,83917.0,0,0,18-04-2013,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1,0,1587,1,21
635,8461,1962,Graduation,Single,46102.0,2,1,10-03-2014,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,3,16,0,4
636,6945,1952,Graduation,Single,84574.0,0,0,04-06-2013,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,0,1375,0,32
637,944,1962,Graduation,relationship,56181.0,0,1,08-01-2013,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,1,393,0,14
638,1907,1950,Master,Single,63120.0,0,1,28-09-2012,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,1,1477,1,26
639,701,1971,Graduation,relationship,73691.0,0,1,06-11-2013,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,1,1179,1,18
640,3856,1960,Graduation,relationship,63381.0,0,1,05-10-2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,1,1005,0,26
641,4149,1948,PhD,relationship,76140.0,0,0,13-05-2014,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,0,1348,0,21
642,2131,1959,PhD,Single,62859.0,0,1,30-12-2012,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,1,1307,0,23
643,2942,1964,Graduation,Single,45906.0,0,1,07-05-2013,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,1,486,1,15
644,1173,1947,Master,relationship,77632.0,0,0,10-03-2013,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,0,2252,3,13
645,4381,1971,PhD,relationship,46463.0,1,1,18-08-2013,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,2,235,0,17
646,4611,1970,Graduation,relationship,105471.0,0,0,21-01-2013,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1,0,1724,3,30
647,3376,1970,Master,Single,55282.0,1,0,13-12-2013,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,1,235,0,11
648,4679,1977,Master,relationship,78710.0,0,1,23-05-2014,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,1,1092,0,28
649,10928,1958,Graduation,relationship,66886.0,0,1,16-09-2013,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,1,599,0,17
650,4248,1960,Master,Single,98777.0,0,0,17-02-2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,0,2008,1,19
651,6728,1985,Graduation,relationship,29103.0,1,0,27-08-2012,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,1,48,0,6
652,6661,1974,Graduation,relationship,67445.0,0,1,12-08-2012,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,1,1174,0,32
653,4725,1950,PhD,relationship,50616.0,0,1,13-04-2014,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,1,67,0,7
654,3277,1955,Graduation,Single,49431.0,0,1,03-08-2012,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,1,365,0,15
655,5555,1975,Graduation,Single,153924.0,0,0,07-02-2014,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
656,2564,1953,Graduation,relationship,61278.0,0,1,04-01-2014,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,1,165,0,10
657,946,1958,2n Cycle,relationship,26490.0,0,0,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,0,210,0,11
658,3867,1947,PhD,relationship,73059.0,0,1,31-08-2013,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,1,1095,0,26
659,6940,1966,PhD,Single,46734.0,1,2,21-10-2013,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,3,223,1,12
660,55,1963,Graduation,relationship,56253.0,0,1,07-12-2012,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,1,597,0,22
661,7093,1985,Graduation,relationship,19986.0,1,0,14-11-2013,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,1,22,0,4
662,5084,1975,Graduation,Single,58330.0,0,1,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,1,1064,0,24
663,1777,1980,Basic,relationship,25965.0,0,0,07-09-2012,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,0,74,0,6
664,8162,1956,Master,relationship,14661.0,0,0,01-01-2013,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,0,26,0,5
665,10826,1959,Graduation,relationship,18690.0,0,0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0,60,0,5
666,8754,1974,PhD,relationship,45068.0,0,1,16-05-2013,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,1,20,0,4
667,1987,1987,Basic,Single,21063.0,1,0,25-09-2013,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,1,59,0,7
668,11007,1968,PhD,relationship,29187.0,1,0,09-05-2013,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,1,34,0,5
669,7426,1971,2n Cycle,relationship,54690.0,1,1,07-11-2013,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,2,198,0,12
670,9153,1964,PhD,relationship,59304.0,0,1,29-07-2013,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,1,1048,0,28
671,10379,1962,Master,Single,59247.0,0,2,08-11-2013,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,2,574,0,21
672,9204,1970,Graduation,Single,66731.0,0,1,12-09-2012,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,1,1029,0,17
673,3197,1980,Graduation,relationship,77353.0,0,1,16-12-2013,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,1,670,0,20
674,2920,1975,PhD,Single,52614.0,0,1,01-12-2012,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,1,990,0,16
675,6961,1974,Graduation,relationship,26751.0,2,0,22-05-2014,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,2,11,0,4
676,4673,1963,PhD,relationship,81300.0,0,1,30-10-2012,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,1,1241,2,21
677,9937,1979,Graduation,Single,70337.0,0,0,02-01-2014,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,0,576,0,17
678,8779,1985,2n Cycle,relationship,36145.0,1,0,16-06-2013,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,1,172,2,12
679,9596,1980,PhD,Single,65295.0,0,0,23-12-2013,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,0,664,0,20
680,2891,1963,Graduation,Single,68118.0,0,1,18-10-2013,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,1,928,0,23
681,4910,1967,Graduation,Single,68743.0,0,0,30-08-2012,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,0,2074,0,30
682,75,1982,2n Cycle,relationship,41039.0,0,0,25-07-2013,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,0,467,0,15
683,10120,1955,Graduation,relationship,38946.0,0,1,24-10-2013,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,1,257,0,12
684,6327,1967,Graduation,relationship,65777.0,0,0,19-12-2013,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,0,1146,0,17
685,10142,1976,PhD,Single,66476.0,0,1,07-03-2013,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,1,689,0,20
686,9826,1972,PhD,Single,86857.0,0,0,12-09-2012,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,0,2114,1,22
687,1501,1982,PhD,relationship,160803.0,0,0,04-08-2012,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0,0,1717,0,44
688,10767,1989,PhD,relationship,77845.0,0,0,16-05-2014,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,0,1346,2,21
689,7279,1969,PhD,relationship,69476.0,0,0,30-09-2013,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,0,1044,0,15
690,7230,1960,PhD,Single,50611.0,0,1,04-10-2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,1,493,2,22
691,143,1970,Graduation,Single,61209.0,0,0,25-08-2013,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,0,957,0,13
692,450,1958,Master,relationship,42315.0,0,1,12-07-2013,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,1,270,0,12
693,9316,1952,Basic,relationship,13084.0,0,0,02-11-2013,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,0,29,0,5
694,6379,1949,Master,Single,47570.0,1,1,29-05-2013,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,2,121,1,9
695,9239,1961,Master,relationship,61923.0,0,2,26-07-2013,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,2,126,0,8
696,8315,1995,Graduation,Single,34824.0,0,0,26-03-2014,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,0,23,0,4
697,2868,1949,PhD,Single,26518.0,1,1,08-04-2013,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,2,57,1,8
698,10888,1961,Graduation,Single,45938.0,0,0,03-11-2013,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,0,636,0,20
699,1277,1960,Graduation,relationship,78468.0,0,0,09-04-2014,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,0,1004,1,28
700,9977,1973,Graduation,Single,78901.0,0,1,17-09-2013,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,1,734,0,20
701,10196,1978,Graduation,relationship,71427.0,2,0,12-03-2014,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,2,614,0,20
702,6384,1978,Graduation,Single,71022.0,0,1,11-02-2014,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,1,1453,1,21
703,8029,1988,Master,Single,90247.0,0,0,29-04-2014,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,0,1621,4,15
704,968,1968,Master,Single,41335.0,1,0,26-12-2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,1,187,0,12
705,6988,1986,Graduation,relationship,71952.0,1,0,10-01-2013,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,1,1443,2,22
706,4472,1970,PhD,Single,35682.0,1,0,27-06-2014,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,1,57,0,6
707,6991,1951,Graduation,Single,43185.0,0,1,10-04-2013,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,1,637,0,20
708,3336,1948,PhD,relationship,66375.0,0,1,21-11-2013,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,1,948,1,14
709,4301,1971,Master,relationship,35178.0,1,0,10-01-2013,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,1,59,2,5
710,1940,1986,Graduation,relationship,25252.0,1,0,12-07-2013,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,1,18,0,4
711,1272,1965,Master,Single,55250.0,0,1,21-10-2012,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,1,903,0,26
712,1388,1975,Graduation,Single,33249.0,1,0,20-02-2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,1,112,0,8
713,1044,1953,Graduation,relationship,58398.0,0,0,14-05-2013,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,0,596,0,20
714,6969,1982,Graduation,relationship,50272.0,1,0,07-08-2013,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,1,233,0,13
715,10479,1975,PhD,relationship,76618.0,0,0,07-12-2012,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,0,1511,0,11
716,3619,1960,2n Cycle,Single,87305.0,0,0,23-09-2012,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,0,1152,2,17
717,1715,1978,Graduation,relationship,25851.0,1,0,11-02-2013,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,1,48,0,7
718,10159,1970,Graduation,Single,58710.0,0,1,31-03-2013,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,1,1185,0,31
719,1463,1958,Graduation,Single,45160.0,1,1,29-03-2014,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,2,21,0,4
720,5114,1965,Master,relationship,74806.0,0,1,19-12-2012,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,1,965,0,16
721,4990,1954,Graduation,relationship,59111.0,0,0,02-05-2013,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,0,869,0,21
722,4329,1984,PhD,relationship,18988.0,1,0,23-05-2014,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,1,16,0,6
723,10936,1965,Graduation,relationship,72190.0,0,0,13-02-2013,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,0,1947,0,16
724,4692,1976,Graduation,relationship,7500.0,1,0,01-08-2012,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,1,71,2,12
725,7212,1966,Graduation,relationship,44794.0,0,1,08-06-2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,1,65,0,6
726,6086,1955,Graduation,relationship,80395.0,0,0,23-11-2013,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,0,1380,1,24
727,437,1976,Master,Single,75012.0,0,0,25-01-2014,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,0,1027,0,23
728,11171,1965,Master,relationship,56962.0,2,1,11-10-2013,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,3,411,0,21
729,11101,1991,Graduation,relationship,89891.0,0,0,15-04-2013,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,0,836,1,26
730,5329,1949,PhD,Single,35946.0,1,1,27-09-2013,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,2,11,0,4
731,610,1953,PhD,relationship,53593.0,1,1,07-08-2012,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,2,480,0,23
732,9384,1978,Graduation,relationship,66373.0,1,1,12-06-2013,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,2,606,0,23
733,5956,1948,PhD,Single,45072.0,1,2,16-10-2013,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,3,284,0,16
734,10430,1973,Graduation,Single,89694.0,1,1,09-10-2013,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,2,1472,3,14
735,7875,1949,Graduation,relationship,72025.0,0,0,29-04-2014,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,0,1677,4,26
736,7072,1973,Graduation,relationship,67432.0,0,1,29-03-2013,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,1,1335,0,19
737,6255,1952,Master,relationship,70545.0,0,1,03-06-2014,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,1,334,0,13
738,6516,1989,Basic,relationship,17487.0,1,0,18-03-2013,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,1,18,0,4
739,5564,1969,Graduation,relationship,62882.0,0,1,09-08-2012,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,1,1338,0,20
740,5682,1953,PhD,Single,64108.0,0,1,23-03-2013,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,1,1099,0,30
741,7458,1956,Master,relationship,34941.0,1,1,06-03-2013,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,2,97,0,8
742,5237,1950,PhD,Single,48767.0,1,2,01-01-2014,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,3,63,0,9
743,7761,1978,2n Cycle,relationship,38702.0,1,0,01-08-2013,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,1,109,0,9
744,5278,1964,Graduation,relationship,82224.0,0,0,25-01-2014,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,0,902,1,21
745,3560,1952,Graduation,relationship,83844.0,0,0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,0,1574,1,20
746,7235,1975,2n Cycle,relationship,17003.0,1,0,09-12-2013,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,1,38,0,9
747,10548,1995,Graduation,Single,71163.0,0,0,09-03-2014,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,0,960,0,24
748,2281,1970,Graduation,Single,33697.0,1,0,15-09-2013,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,1,28,1,4
749,4073,1954,2n Cycle,relationship,63564.0,0,0,29-01-2014,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,0,1215,2,28
750,6974,1972,PhD,relationship,83443.0,0,0,31-12-2013,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,0,1497,0,22
751,7938,1958,PhD,relationship,51518.0,0,1,03-10-2013,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,1,449,0,17
752,7094,1975,Graduation,Single,58330.0,0,1,25-12-2013,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,1,1064,0,24
753,3667,1969,Graduation,relationship,80952.0,0,0,28-02-2013,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,0,1757,4,25
754,7723,1979,Graduation,relationship,75507.0,0,0,02-05-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,0,1440,0,21
755,3870,1978,2n Cycle,relationship,63855.0,0,0,09-02-2013,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,0,1006,0,24
756,4012,1972,PhD,relationship,62220.0,0,1,11-08-2012,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,1,1226,1,23
757,5909,1964,Graduation,relationship,58512.0,0,1,19-09-2013,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,1,1171,0,20
758,10470,1979,Master,relationship,40662.0,1,0,15-03-2013,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,1,92,0,8
